Location,Latitude,Longitude,Timestamp,Datetime,Year,Month,Day,Hour,T2M,RH2M,WS10M,WS50M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,SZA
Karnali_Center,29.267,82.183,2025040301,2025-04-03 01:00:00,2025,4,3,1,1.15,43.27,2.59,2.63,4.59,0.0,90.0
Karnali_Center,29.267,82.183,2025040302,2025-04-03 02:00:00,2025,4,3,2,0.4,43.81,2.74,2.78,61.46,0.0,90.0
Karnali_Center,29.267,82.183,2025040303,2025-04-03 03:00:00,2025,4,3,3,-0.26,43.95,2.86,2.92,21.73,0.0,90.0
Karnali_Center,29.267,82.183,2025040304,2025-04-03 04:00:00,2025,4,3,4,-0.73,43.69,2.9,2.96,27.22,0.0,90.0
Karnali_Center,29.267,82.183,2025040305,2025-04-03 05:00:00,2025,4,3,5,-0.59,43.41,2.85,2.95,21.22,28.83,87.29
Karnali_Center,29.267,82.183,2025040306,2025-04-03 06:00:00,2025,4,3,6,4.5,34.69,2.83,2.67,12.88,248.02,75.08
Karnali_Center,29.267,82.183,2025040307,2025-04-03 07:00:00,2025,4,3,7,9.8,18.68,1.81,1.41,21.29,481.23,62.15
Karnali_Center,29.267,82.183,2025040308,2025-04-03 08:00:00,2025,4,3,8,12.91,15.05,1.11,1.05,3.14,753.45,49.59
Karnali_Center,29.267,82.183,2025040309,2025-04-03 09:00:00,2025,4,3,9,14.78,13.68,2.83,2.37,3.87,926.78,37.97
Karnali_Center,29.267,82.183,2025040310,2025-04-03 10:00:00,2025,4,3,10,16.03,13.26,3.95,3.35,13.59,1013.33,28.63
Karnali_Center,29.267,82.183,2025040311,2025-04-03 11:00:00,2025,4,3,11,16.73,13.46,4.65,4.0,61.63,866.0,24.43
Karnali_Center,29.267,82.183,2025040312,2025-04-03 12:00:00,2025,4,3,12,16.93,14.0,5.08,4.43,67.77,824.1,27.83
Karnali_Center,29.267,82.183,2025040313,2025-04-03 13:00:00,2025,4,3,13,16.63,14.8,5.22,4.61,15.51,719.17,36.76
Karnali_Center,29.267,82.183,2025040314,2025-04-03 14:00:00,2025,4,3,14,15.83,15.89,5.02,4.49,13.51,547.65,48.21
Karnali_Center,29.267,82.183,2025040315,2025-04-03 15:00:00,2025,4,3,15,14.6,17.2,4.5,4.09,17.95,359.6,60.69
Karnali_Center,29.267,82.183,2025040316,2025-04-03 16:00:00,2025,4,3,16,12.83,19.38,3.71,3.5,20.26,218.75,73.59
Karnali_Center,29.267,82.183,2025040317,2025-04-03 17:00:00,2025,4,3,17,9.05,35.68,2.07,2.72,17.23,30.52,86.22
Karnali_Center,29.267,82.183,2025040318,2025-04-03 18:00:00,2025,4,3,18,7.5,35.11,1.68,2.08,42.42,0.0,90.0
Karnali_Center,29.267,82.183,2025040319,2025-04-03 19:00:00,2025,4,3,19,7.15,33.25,1.22,1.54,31.07,0.0,90.0
Karnali_Center,29.267,82.183,2025040320,2025-04-03 20:00:00,2025,4,3,20,7.11,30.94,0.8,1.02,7.77,0.0,90.0
Karnali_Center,29.267,82.183,2025040321,2025-04-03 21:00:00,2025,4,3,21,6.74,30.56,0.26,0.37,15.49,0.0,90.0
Karnali_Center,29.267,82.183,2025040322,2025-04-03 22:00:00,2025,4,3,22,5.85,32.61,0.66,0.66,6.21,0.0,90.0
Karnali_Center,29.267,82.183,2025040323,2025-04-03 23:00:00,2025,4,3,23,4.52,36.03,1.2,1.3,17.21,0.0,90.0
Karnali_Center,29.267,82.183,2025040400,2025-04-04 00:00:00,2025,4,4,0,3.72,37.8,1.47,1.58,15.23,0.0,90.0
Karnali_Center,29.267,82.183,2025040401,2025-04-04 01:00:00,2025,4,4,1,3.07,39.1,1.66,1.75,5.54,0.0,90.0
Karnali_Center,29.267,82.183,2025040402,2025-04-04 02:00:00,2025,4,4,2,2.32,40.74,1.86,1.96,41.2,0.0,90.0
Karnali_Center,29.267,82.183,2025040403,2025-04-04 03:00:00,2025,4,4,3,1.74,41.79,2.01,2.11,21.58,0.0,90.0
Karnali_Center,29.267,82.183,2025040404,2025-04-04 04:00:00,2025,4,4,4,1.3,42.28,2.08,2.19,21.07,0.0,90.0
Karnali_Center,29.267,82.183,2025040405,2025-04-04 05:00:00,2025,4,4,5,1.25,43.32,2.11,2.26,29.89,25.58,87.12
Karnali_Center,29.267,82.183,2025040406,2025-04-04 06:00:00,2025,4,4,6,4.89,40.58,1.95,1.86,39.71,207.35,74.84
Karnali_Center,29.267,82.183,2025040407,2025-04-04 07:00:00,2025,4,4,7,9.28,27.07,0.56,1.02,52.33,307.12,61.89
Karnali_Center,29.267,82.183,2025040408,2025-04-04 08:00:00,2025,4,4,8,11.84,24.25,2.51,2.3,51.45,535.5,49.31
Karnali_Center,29.267,82.183,2025040409,2025-04-04 09:00:00,2025,4,4,9,13.29,22.95,3.05,2.64,63.51,688.75,37.66
Karnali_Center,29.267,82.183,2025040410,2025-04-04 10:00:00,2025,4,4,10,14.38,22.22,3.59,3.06,3.48,735.12,28.27
Karnali_Center,29.267,82.183,2025040411,2025-04-04 11:00:00,2025,4,4,11,15.0,21.94,4.08,3.52,24.46,679.75,24.05
Karnali_Center,29.267,82.183,2025040412,2025-04-04 12:00:00,2025,4,4,12,15.19,22.25,4.4,3.87,61.82,660.12,27.53
Karnali_Center,29.267,82.183,2025040413,2025-04-04 13:00:00,2025,4,4,13,14.92,23.3,4.54,4.09,38.47,529.97,36.55
Karnali_Center,29.267,82.183,2025040414,2025-04-04 14:00:00,2025,4,4,14,13.97,25.77,4.45,4.13,34.95,394.75,48.04
Karnali_Center,29.267,82.183,2025040415,2025-04-04 15:00:00,2025,4,4,15,12.87,28.45,4.0,3.82,33.8,252.88,60.55
Karnali_Center,29.267,82.183,2025040416,2025-04-04 16:00:00,2025,4,4,16,11.55,31.38,3.31,3.31,22.69,151.07,73.46
Karnali_Center,29.267,82.183,2025040417,2025-04-04 17:00:00,2025,4,4,17,9.17,45.24,1.8,2.53,21.44,21.9,86.13
Karnali_Center,29.267,82.183,2025040418,2025-04-04 18:00:00,2025,4,4,18,7.82,47.55,1.38,1.85,14.37,0.0,90.0
Karnali_Center,29.267,82.183,2025040419,2025-04-04 19:00:00,2025,4,4,19,7.3,43.88,1.0,1.33,11.02,0.0,90.0
Karnali_Center,29.267,82.183,2025040420,2025-04-04 20:00:00,2025,4,4,20,6.71,43.48,0.75,0.97,7.39,0.0,90.0
Karnali_Center,29.267,82.183,2025040421,2025-04-04 21:00:00,2025,4,4,21,5.65,46.65,1.17,1.39,29.53,0.0,90.0
Karnali_Center,29.267,82.183,2025040422,2025-04-04 22:00:00,2025,4,4,22,4.47,50.5,1.67,1.86,8.07,0.0,90.0
Karnali_Center,29.267,82.183,2025040423,2025-04-04 23:00:00,2025,4,4,23,3.46,53.6,1.95,2.09,13.55,0.0,90.0
Karnali_Center,29.267,82.183,2025040500,2025-04-05 00:00:00,2025,4,5,0,2.62,56.23,2.14,2.25,5.45,0.0,90.0
Karnali_Center,29.267,82.183,2025040501,2025-04-05 01:00:00,2025,4,5,1,1.91,58.14,2.27,2.37,14.52,0.0,90.0
Karnali_Center,29.267,82.183,2025040502,2025-04-05 02:00:00,2025,4,5,2,1.27,59.47,2.39,2.51,9.39,0.0,90.0
Karnali_Center,29.267,82.183,2025040503,2025-04-05 03:00:00,2025,4,5,3,0.66,60.33,2.53,2.66,20.62,0.0,90.0
Karnali_Center,29.267,82.183,2025040504,2025-04-05 04:00:00,2025,4,5,4,0.14,60.06,2.65,2.79,23.25,0.0,90.0
Karnali_Center,29.267,82.183,2025040505,2025-04-05 05:00:00,2025,4,5,5,0.25,58.14,2.69,2.92,18.32,25.5,86.96
Karnali_Center,29.267,82.183,2025040506,2025-04-05 06:00:00,2025,4,5,6,5.14,42.02,3.1,2.79,9.65,237.75,74.59
Karnali_Center,29.267,82.183,2025040507,2025-04-05 07:00:00,2025,4,5,7,10.4,27.26,2.12,2.0,20.4,462.2,61.64
Karnali_Center,29.267,82.183,2025040508,2025-04-05 08:00:00,2025,4,5,8,13.79,21.58,0.93,0.94,5.0,730.08,49.04
Karnali_Center,29.267,82.183,2025040509,2025-04-05 09:00:00,2025,4,5,9,15.67,19.25,1.75,1.06,6.67,898.2,37.35
Karnali_Center,29.267,82.183,2025040510,2025-04-05 10:00:00,2025,4,5,10,17.1,18.1,2.95,2.08,43.26,846.53,27.91
Karnali_Center,29.267,82.183,2025040511,2025-04-05 11:00:00,2025,4,5,11,18.07,17.74,4.2,3.26,63.04,813.88,23.67
Karnali_Center,29.267,82.183,2025040512,2025-04-05 12:00:00,2025,4,5,12,18.4,18.39,5.24,4.27,65.99,813.1,27.23
Karnali_Center,29.267,82.183,2025040513,2025-04-05 13:00:00,2025,4,5,13,18.06,19.89,5.96,5.04,70.38,694.15,36.34
Karnali_Center,29.267,82.183,2025040514,2025-04-05 14:00:00,2025,4,5,14,16.96,22.26,6.15,5.37,76.59,525.83,47.89
Karnali_Center,29.267,82.183,2025040515,2025-04-05 15:00:00,2025,4,5,15,15.29,25.63,5.66,5.11,67.72,341.17,60.42
Karnali_Center,29.267,82.183,2025040516,2025-04-05 16:00:00,2025,4,5,16,13.34,29.85,4.35,4.05,52.41,205.6,73.34
Karnali_Center,29.267,82.183,2025040517,2025-04-05 17:00:00,2025,4,5,17,10.19,44.01,2.05,2.67,49.21,27.38,86.03
Karnali_Center,29.267,82.183,2025040518,2025-04-05 18:00:00,2025,4,5,18,8.44,47.58,1.38,1.69,42.21,0.0,90.0
Karnali_Center,29.267,82.183,2025040519,2025-04-05 19:00:00,2025,4,5,19,7.76,47.02,0.97,1.22,42.92,0.0,90.0
Karnali_Center,29.267,82.183,2025040520,2025-04-05 20:00:00,2025,4,5,20,6.82,49.0,1.3,1.54,44.65,0.0,90.0
Karnali_Center,29.267,82.183,2025040521,2025-04-05 21:00:00,2025,4,5,21,5.72,51.45,1.74,1.95,48.64,0.0,90.0
Karnali_Center,29.267,82.183,2025040522,2025-04-05 22:00:00,2025,4,5,22,4.84,53.06,1.99,2.14,18.2,0.0,90.0
Karnali_Center,29.267,82.183,2025040523,2025-04-05 23:00:00,2025,4,5,23,4.14,53.59,2.14,2.25,20.71,0.0,90.0
Karnali_Center,29.267,82.183,2025040600,2025-04-06 00:00:00,2025,4,6,0,3.57,53.14,2.24,2.33,3.16,0.0,90.0
Karnali_Center,29.267,82.183,2025040601,2025-04-06 01:00:00,2025,4,6,1,2.97,52.23,2.38,2.48,10.96,0.0,90.0
Karnali_Center,29.267,82.183,2025040602,2025-04-06 02:00:00,2025,4,6,2,2.37,50.99,2.52,2.61,2.72,0.0,90.0
Karnali_Center,29.267,82.183,2025040603,2025-04-06 03:00:00,2025,4,6,3,1.9,48.29,2.64,2.71,22.63,0.0,90.0
Karnali_Center,29.267,82.183,2025040604,2025-04-06 04:00:00,2025,4,6,4,1.57,44.74,2.72,2.79,22.47,0.0,90.0
Karnali_Center,29.267,82.183,2025040605,2025-04-06 05:00:00,2025,4,6,5,1.78,41.94,2.73,2.85,16.5,27.35,86.79
Karnali_Center,29.267,82.183,2025040606,2025-04-06 06:00:00,2025,4,6,6,6.76,32.52,2.77,2.75,12.43,229.1,74.34
Karnali_Center,29.267,82.183,2025040607,2025-04-06 07:00:00,2025,4,6,7,12.01,18.33,1.98,1.76,14.71,471.7,61.39
Karnali_Center,29.267,82.183,2025040608,2025-04-06 08:00:00,2025,4,6,8,15.91,16.67,1.04,0.86,2.53,719.03,48.77
Karnali_Center,29.267,82.183,2025040609,2025-04-06 09:00:00,2025,4,6,9,17.96,15.87,2.45,1.76,2.58,895.85,37.04
Karnali_Center,29.267,82.183,2025040610,2025-04-06 10:00:00,2025,4,6,10,19.29,16.14,3.84,2.96,7.93,1007.55,27.55
Karnali_Center,29.267,82.183,2025040611,2025-04-06 11:00:00,2025,4,6,11,19.93,17.49,4.9,3.93,42.07,972.38,23.3
Karnali_Center,29.267,82.183,2025040612,2025-04-06 12:00:00,2025,4,6,12,19.94,19.34,5.6,4.64,59.18,789.95,26.93
Karnali_Center,29.267,82.183,2025040613,2025-04-06 13:00:00,2025,4,6,13,19.36,21.48,5.89,4.98,71.47,630.95,36.13
Karnali_Center,29.267,82.183,2025040614,2025-04-06 14:00:00,2025,4,6,14,18.24,23.86,5.52,4.74,79.92,460.12,47.73
Karnali_Center,29.267,82.183,2025040615,2025-04-06 15:00:00,2025,4,6,15,16.72,26.69,4.63,4.06,86.49,254.7,60.29
Karnali_Center,29.267,82.183,2025040616,2025-04-06 16:00:00,2025,4,6,16,14.93,30.15,3.47,3.2,88.54,173.0,73.22
Karnali_Center,29.267,82.183,2025040617,2025-04-06 17:00:00,2025,4,6,17,11.97,43.69,1.68,2.15,94.85,22.38,85.94
Karnali_Center,29.267,82.183,2025040618,2025-04-06 18:00:00,2025,4,6,18,10.78,43.39,0.98,1.21,99.25,0.0,90.0
Karnali_Center,29.267,82.183,2025040619,2025-04-06 19:00:00,2025,4,6,19,10.36,43.09,0.57,0.68,98.69,0.0,90.0
Karnali_Center,29.267,82.183,2025040620,2025-04-06 20:00:00,2025,4,6,20,8.86,46.76,1.1,1.27,89.66,0.0,90.0
Karnali_Center,29.267,82.183,2025040621,2025-04-06 21:00:00,2025,4,6,21,8.27,48.25,1.38,1.52,54.27,0.0,90.0
Karnali_Center,29.267,82.183,2025040622,2025-04-06 22:00:00,2025,4,6,22,7.62,49.88,1.5,1.62,55.49,0.0,90.0
Karnali_Center,29.267,82.183,2025040623,2025-04-06 23:00:00,2025,4,6,23,6.84,50.97,1.59,1.68,50.38,0.0,90.0
Karnali_Center,29.267,82.183,2025040700,2025-04-07 00:00:00,2025,4,7,0,6.23,51.93,1.61,1.71,45.74,0.0,90.0
Karnali_Center,29.267,82.183,2025040701,2025-04-07 01:00:00,2025,4,7,1,5.68,52.93,1.66,1.76,26.27,0.0,90.0
Karnali_Center,29.267,82.183,2025040702,2025-04-07 02:00:00,2025,4,7,2,5.08,54.0,1.77,1.88,30.3,0.0,90.0
Karnali_Center,29.267,82.183,2025040703,2025-04-07 03:00:00,2025,4,7,3,4.45,55.47,1.93,2.05,21.87,0.0,90.0
Karnali_Center,29.267,82.183,2025040704,2025-04-07 04:00:00,2025,4,7,4,3.99,56.17,2.03,2.14,17.38,0.0,90.0
Karnali_Center,29.267,82.183,2025040705,2025-04-07 05:00:00,2025,4,7,5,4.05,55.41,2.07,2.2,13.22,27.73,86.61
Karnali_Center,29.267,82.183,2025040706,2025-04-07 06:00:00,2025,4,7,6,7.94,46.91,2.05,2.05,3.92,237.68,74.1
Karnali_Center,29.267,82.183,2025040707,2025-04-07 07:00:00,2025,4,7,7,12.56,31.99,0.75,0.75,4.83,477.3,61.14
Karnali_Center,29.267,82.183,2025040708,2025-04-07 08:00:00,2025,4,7,8,15.73,25.67,2.07,1.47,0.64,722.47,48.5
Karnali_Center,29.267,82.183,2025040709,2025-04-07 09:00:00,2025,4,7,9,17.8,22.56,3.65,2.7,2.6,895.4,36.74
Karnali_Center,29.267,82.183,2025040710,2025-04-07 10:00:00,2025,4,7,10,19.13,21.21,4.91,3.77,4.23,1019.58,27.19
Karnali_Center,29.267,82.183,2025040711,2025-04-07 11:00:00,2025,4,7,11,19.73,21.17,5.96,4.8,20.6,994.92,22.92
Karnali_Center,29.267,82.183,2025040712,2025-04-07 12:00:00,2025,4,7,12,19.64,22.14,6.55,5.42,51.21,765.35,26.64
Karnali_Center,29.267,82.183,2025040713,2025-04-07 13:00:00,2025,4,7,13,19.13,23.57,6.5,5.45,62.36,727.22,35.92
Karnali_Center,29.267,82.183,2025040714,2025-04-07 14:00:00,2025,4,7,14,18.13,25.58,5.91,5.01,66.7,509.62,47.58
Karnali_Center,29.267,82.183,2025040715,2025-04-07 15:00:00,2025,4,7,15,16.66,28.69,4.85,4.2,69.17,365.92,60.16
Karnali_Center,29.267,82.183,2025040716,2025-04-07 16:00:00,2025,4,7,16,14.77,32.81,3.53,3.19,70.8,193.07,73.1
Karnali_Center,29.267,82.183,2025040717,2025-04-07 17:00:00,2025,4,7,17,11.78,47.11,1.75,2.2,83.11,24.05,85.84
Karnali_Center,29.267,82.183,2025040718,2025-04-07 18:00:00,2025,4,7,18,10.5,47.33,1.15,1.43,88.96,0.0,90.0
Karnali_Center,29.267,82.183,2025040719,2025-04-07 19:00:00,2025,4,7,19,10.32,46.09,0.52,0.7,84.36,0.0,90.0
Karnali_Center,29.267,82.183,2025040720,2025-04-07 20:00:00,2025,4,7,20,9.2,49.51,0.73,0.93,74.81,0.0,90.0
Karnali_Center,29.267,82.183,2025040721,2025-04-07 21:00:00,2025,4,7,21,8.18,51.76,1.14,1.33,65.01,0.0,90.0
Karnali_Center,29.267,82.183,2025040722,2025-04-07 22:00:00,2025,4,7,22,7.36,53.59,1.32,1.49,7.52,0.0,90.0
Karnali_Center,29.267,82.183,2025040723,2025-04-07 23:00:00,2025,4,7,23,6.65,55.53,1.46,1.62,61.27,0.0,90.0
Karnali_Center,29.267,82.183,2025040800,2025-04-08 00:00:00,2025,4,8,0,5.99,57.36,1.6,1.76,11.53,0.0,90.0
Karnali_Center,29.267,82.183,2025040801,2025-04-08 01:00:00,2025,4,8,1,5.42,59.02,1.72,1.86,58.76,0.0,90.0
Karnali_Center,29.267,82.183,2025040802,2025-04-08 02:00:00,2025,4,8,2,5.06,59.99,1.76,1.91,39.79,0.0,90.0
Karnali_Center,29.267,82.183,2025040803,2025-04-08 03:00:00,2025,4,8,3,4.78,60.52,1.8,1.94,27.25,0.0,90.0
Karnali_Center,29.267,82.183,2025040804,2025-04-08 04:00:00,2025,4,8,4,4.55,60.86,1.83,1.97,26.66,0.0,90.0
Karnali_Center,29.267,82.183,2025040805,2025-04-08 05:00:00,2025,4,8,5,4.65,60.08,1.82,1.98,20.5,21.3,86.43
Karnali_Center,29.267,82.183,2025040806,2025-04-08 06:00:00,2025,4,8,6,7.59,53.63,1.64,1.7,12.82,162.07,73.86
Karnali_Center,29.267,82.183,2025040807,2025-04-08 07:00:00,2025,4,8,7,11.27,41.72,0.52,0.65,20.28,325.4,60.89
Karnali_Center,29.267,82.183,2025040808,2025-04-08 08:00:00,2025,4,8,8,14.26,36.87,2.02,1.44,44.59,525.0,48.24
Karnali_Center,29.267,82.183,2025040809,2025-04-08 09:00:00,2025,4,8,9,16.1,34.08,3.23,2.33,17.15,788.97,36.44
Karnali_Center,29.267,82.183,2025040810,2025-04-08 10:00:00,2025,4,8,10,17.34,32.65,4.18,3.08,59.86,696.72,26.84
Karnali_Center,29.267,82.183,2025040811,2025-04-08 11:00:00,2025,4,8,11,18.08,32.25,4.76,3.59,89.73,695.67,22.55
Karnali_Center,29.267,82.183,2025040812,2025-04-08 12:00:00,2025,4,8,12,18.26,33.19,4.99,3.84,77.98,652.88,26.35
Karnali_Center,29.267,82.183,2025040813,2025-04-08 13:00:00,2025,4,8,13,17.88,35.26,4.82,3.75,90.2,574.12,35.72
Karnali_Center,29.267,82.183,2025040814,2025-04-08 14:00:00,2025,4,8,14,16.98,38.13,4.5,3.58,85.59,403.17,47.42
Karnali_Center,29.267,82.183,2025040815,2025-04-08 15:00:00,2025,4,8,15,15.81,41.91,4.18,3.45,87.8,338.27,60.03
Karnali_Center,29.267,82.183,2025040816,2025-04-08 16:00:00,2025,4,8,16,14.24,47.59,3.6,3.17,91.66,156.05,72.98
Karnali_Center,29.267,82.183,2025040817,2025-04-08 17:00:00,2025,4,8,17,11.93,58.6,2.09,2.53,97.11,21.62,85.74
Karnali_Center,29.267,82.183,2025040818,2025-04-08 18:00:00,2025,4,8,18,9.97,66.25,1.46,1.86,99.25,0.0,90.0
Karnali_Center,29.267,82.183,2025040819,2025-04-08 19:00:00,2025,4,8,19,9.66,67.11,0.88,1.1,99.12,0.0,90.0
Karnali_Center,29.267,82.183,2025040820,2025-04-08 20:00:00,2025,4,8,20,9.35,68.65,0.4,0.48,98.75,0.0,90.0
Karnali_Center,29.267,82.183,2025040821,2025-04-08 21:00:00,2025,4,8,21,8.3,73.38,0.87,0.99,99.68,0.0,90.0
Karnali_Center,29.267,82.183,2025040822,2025-04-08 22:00:00,2025,4,8,22,7.38,77.53,1.36,1.54,99.81,0.0,90.0
Karnali_Center,29.267,82.183,2025040823,2025-04-08 23:00:00,2025,4,8,23,6.54,80.9,1.65,1.84,96.07,0.0,90.0
Karnali_Center,29.267,82.183,2025040900,2025-04-09 00:00:00,2025,4,9,0,5.81,83.04,1.82,2.01,94.78,0.0,90.0
Karnali_Center,29.267,82.183,2025040901,2025-04-09 01:00:00,2025,4,9,1,5.24,83.74,1.92,2.1,92.41,0.0,90.0
Karnali_Center,29.267,82.183,2025040902,2025-04-09 02:00:00,2025,4,9,2,4.96,82.31,1.88,2.06,95.3,0.0,90.0
Karnali_Center,29.267,82.183,2025040903,2025-04-09 03:00:00,2025,4,9,3,4.86,79.95,1.83,1.99,86.3,0.0,90.0
Karnali_Center,29.267,82.183,2025040904,2025-04-09 04:00:00,2025,4,9,4,4.9,77.22,1.76,1.9,85.82,0.0,90.0
Karnali_Center,29.267,82.183,2025040905,2025-04-09 05:00:00,2025,4,9,5,5.36,72.88,1.61,1.76,76.66,23.05,86.25
Karnali_Center,29.267,82.183,2025040906,2025-04-09 06:00:00,2025,4,9,6,8.31,61.97,1.26,1.28,69.38,163.35,73.62
Karnali_Center,29.267,82.183,2025040907,2025-04-09 07:00:00,2025,4,9,7,11.85,51.91,0.83,0.66,63.42,320.15,60.65
Karnali_Center,29.267,82.183,2025040908,2025-04-09 08:00:00,2025,4,9,8,14.29,43.75,2.09,1.38,57.49,466.05,47.98
Karnali_Center,29.267,82.183,2025040909,2025-04-09 09:00:00,2025,4,9,9,16.25,38.48,3.09,2.14,14.89,860.97,36.15
Karnali_Center,29.267,82.183,2025040910,2025-04-09 10:00:00,2025,4,9,10,17.83,35.29,4.1,3.01,89.61,535.05,26.49
Karnali_Center,29.267,82.183,2025040911,2025-04-09 11:00:00,2025,4,9,11,18.63,34.66,4.92,3.81,90.99,870.55,22.19
Karnali_Center,29.267,82.183,2025040912,2025-04-09 12:00:00,2025,4,9,12,18.62,36.37,5.2,4.19,84.18,542.78,26.07
Karnali_Center,29.267,82.183,2025040913,2025-04-09 13:00:00,2025,4,9,13,17.87,39.83,4.95,4.11,92.04,553.38,35.52
Karnali_Center,29.267,82.183,2025040914,2025-04-09 14:00:00,2025,4,9,14,16.51,44.62,4.58,3.89,84.23,443.23,47.27
Karnali_Center,29.267,82.183,2025040915,2025-04-09 15:00:00,2025,4,9,15,14.75,50.7,3.94,3.44,82.69,250.27,59.91
Karnali_Center,29.267,82.183,2025040916,2025-04-09 16:00:00,2025,4,9,16,13.11,57.17,3.09,2.78,82.39,112.9,72.86
Karnali_Center,29.267,82.183,2025040917,2025-04-09 17:00:00,2025,4,9,17,11.57,65.48,1.92,1.98,99.71,8.05,85.64
Karnali_Center,29.267,82.183,2025040918,2025-04-09 18:00:00,2025,4,9,18,10.4,73.98,1.05,1.38,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025040919,2025-04-09 19:00:00,2025,4,9,19,9.81,76.23,0.81,0.98,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025040920,2025-04-09 20:00:00,2025,4,9,20,9.2,78.54,0.62,0.81,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025040921,2025-04-09 21:00:00,2025,4,9,21,8.55,80.82,0.59,0.78,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025040922,2025-04-09 22:00:00,2025,4,9,22,7.93,83.3,0.55,0.71,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025040923,2025-04-09 23:00:00,2025,4,9,23,7.25,86.1,0.66,0.81,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025041000,2025-04-10 00:00:00,2025,4,10,0,6.65,88.47,0.96,1.14,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025041001,2025-04-10 01:00:00,2025,4,10,1,5.9,91.84,1.24,1.48,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025041002,2025-04-10 02:00:00,2025,4,10,2,5.3,93.74,1.45,1.72,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025041003,2025-04-10 03:00:00,2025,4,10,3,5.34,93.82,1.2,1.63,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025041004,2025-04-10 04:00:00,2025,4,10,4,4.86,95.2,1.04,1.5,99.64,0.0,90.0
Karnali_Center,29.267,82.183,2025041005,2025-04-10 05:00:00,2025,4,10,5,4.04,94.0,1.75,1.97,97.39,17.02,86.07
Karnali_Center,29.267,82.183,2025041006,2025-04-10 06:00:00,2025,4,10,6,4.34,89.03,2.24,2.29,97.14,102.97,73.39
Karnali_Center,29.267,82.183,2025041007,2025-04-10 07:00:00,2025,4,10,7,6.23,78.9,1.8,1.89,96.14,220.82,60.41
Karnali_Center,29.267,82.183,2025041008,2025-04-10 08:00:00,2025,4,10,8,8.53,70.3,1.23,0.96,99.22,320.7,47.72
Karnali_Center,29.267,82.183,2025041009,2025-04-10 09:00:00,2025,4,10,9,9.98,65.22,2.26,1.71,96.58,438.5,35.85
Karnali_Center,29.267,82.183,2025041010,2025-04-10 10:00:00,2025,4,10,10,11.57,59.95,3.03,2.31,97.86,483.2,26.14
Karnali_Center,29.267,82.183,2025041011,2025-04-10 11:00:00,2025,4,10,11,12.95,56.22,3.62,2.79,98.14,470.45,21.82
Karnali_Center,29.267,82.183,2025041012,2025-04-10 12:00:00,2025,4,10,12,13.62,55.88,4.12,3.27,62.78,570.3,25.78
Karnali_Center,29.267,82.183,2025041013,2025-04-10 13:00:00,2025,4,10,13,13.4,58.64,4.24,3.44,99.59,462.67,35.33
Karnali_Center,29.267,82.183,2025041014,2025-04-10 14:00:00,2025,4,10,14,12.52,63.74,4.14,3.47,99.66,370.58,47.13
Karnali_Center,29.267,82.183,2025041015,2025-04-10 15:00:00,2025,4,10,15,11.27,71.09,3.94,3.45,94.6,246.2,59.78
Karnali_Center,29.267,82.183,2025041016,2025-04-10 16:00:00,2025,4,10,16,9.68,81.37,3.28,3.0,91.64,118.97,72.74
Karnali_Center,29.267,82.183,2025041017,2025-04-10 17:00:00,2025,4,10,17,8.45,91.56,2.15,2.21,88.79,22.3,85.54
Karnali_Center,29.267,82.183,2025041018,2025-04-10 18:00:00,2025,4,10,18,7.89,96.77,1.65,2.04,87.04,0.0,90.0
Karnali_Center,29.267,82.183,2025041019,2025-04-10 19:00:00,2025,4,10,19,7.64,97.93,1.65,2.12,99.62,0.0,90.0
Karnali_Center,29.267,82.183,2025041020,2025-04-10 20:00:00,2025,4,10,20,7.36,98.61,1.81,2.28,99.46,0.0,90.0
Karnali_Center,29.267,82.183,2025041021,2025-04-10 21:00:00,2025,4,10,21,7.04,98.96,1.98,2.68,94.83,0.0,90.0
Karnali_Center,29.267,82.183,2025041022,2025-04-10 22:00:00,2025,4,10,22,6.57,99.86,1.85,2.72,91.82,0.0,90.0
Karnali_Center,29.267,82.183,2025041023,2025-04-10 23:00:00,2025,4,10,23,6.33,99.57,1.82,2.65,91.69,0.0,90.0
Karnali_Center,29.267,82.183,2025041100,2025-04-11 00:00:00,2025,4,11,0,6.24,98.83,1.5,2.33,89.22,0.0,90.0
Karnali_Center,29.267,82.183,2025041101,2025-04-11 01:00:00,2025,4,11,1,6.25,97.99,1.11,1.84,99.72,0.0,90.0
Karnali_Center,29.267,82.183,2025041102,2025-04-11 02:00:00,2025,4,11,2,6.12,97.61,0.9,1.55,100.0,0.0,90.0
Karnali_Center,29.267,82.183,2025041103,2025-04-11 03:00:00,2025,4,11,3,5.76,98.18,0.85,1.38,99.25,0.0,90.0
